sls_ord_num,sls_prd_key,sls_cust_id,sls_order_dt,sls_ship_dt,sls_due_dt,sls_sales,sls_quantity,sls_price
ORD053567,CAT35,17896,20218699,20229775,20234676,98.43,12,290.84
ORD053568,CAT31,17798,20211345,20219795,20226334,1894.04,2,345.37
ORD053569,CAT19,11473,20208306,20231280,20200477,1894.99,7,429.12
ORD053570,CAT15,16816,20203675,20235329,20239342,1165.78,17,484.28
ORD053571,CAT19,16176,20221453,20204298,20201365,87.36,2,96.48
ORD053572,CAT06,15065,20211982,20212990,20208810,1973.94,1,406.99
ORD053573,CAT26,16144,20219664,20220135,20213926,1410.75,4,243.14
ORD053574,CAT31,16972,20208755,20209213,20230271,4821.91,12,75.0
ORD053575,CAT17,2214,20205783,20233625,20209713,1049.06,5,69.16
ORD053576,CAT36,10764,20216834,20220281,20201458,3409.14,14,364.84
ORD053577,CAT20,4778,20224491,20236149,20204697,784.22,1,46.3
ORD053578,CAT26,1377,20228613,20202520,20213856,480.35,8,432.05
ORD053579,CAT18,18056,20226875,20215771,20225132,645.58,14,470.35
ORD053580,CAT37,9643,20226344,20202732,20203393,3778.51,12,404.18
ORD053581,CAT35,11859,20216375,20215916,20213104,2964.58,11,114.01
ORD053582,CAT11,16991,20212409,20232481,20223193,639.5,8,489.72
ORD053583,CAT03,8124,20211112,20211599,20226323,2981.88,5,256.8
ORD053584,CAT17,11019,20204956,20214165,20210500,945.43,5,386.08
ORD053585,CAT13,14251,20208779,20217622,20214743,1680.54,18,28.01
ORD053586,CAT19,15540,20212770,20210523,20213293,4244.82,6,38.15
ORD053587,CAT28,11024,20227014,20235561,20203860,2862.92,10,189.4
ORD053588,CAT02,16157,20229949,20232609,20220790,1180.92,2,469.81
ORD053589,CAT17,13038,20214613,20224106,20222688,4422.12,4,10.0
ORD053590,CAT05,13886,20229819,20223320,20239488,1848.69,18,80.41
ORD053591,CAT17,13157,20224233,20209384,20220741,3765.01,5,354.44
ORD053592,CAT17,12873,20216889,20222193,20208895,4512.32,7,380.27
ORD053593,CAT15,2772,20210544,20229377,20204997,3802.55,14,320.4
ORD053594,CAT35,9165,20225061,20207279,20205272,3990.18,3,471.74
ORD053595,CAT03,13031,20200860,20205047,20200295,4601.89,6,416.56
ORD053596,CAT35,6711,20214844,20236391,20216861,249.49,18,216.03
ORD053597,CAT03,12541,20213073,20204835,20209683,413.31,17,133.64
ORD053598,CAT20,7732,20207599,20209889,20220845,4707.17,4,474.96
ORD053599,CAT21,10180,20228289,20235074,20211484,430.59,3,83.7
ORD053600,CAT07,3880,20223768,20226006,20219498,3456.93,16,305.14
ORD053601,CAT09,11715,20220400,20214867,20238409,2818.15,4,495.97
ORD053602,CAT04,15186,20223071,20211355,20207141,265.66,14,347.32
ORD053603,CAT05,3939,20225376,20230187,20202935,1504.94,12,320.0
ORD053604,CAT27,12350,20217125,20215693,20200637,130.0,12,190.64
ORD053605,CAT05,8925,20231010,20232587,20214108,782.28,9,74.28
ORD053606,CAT04,11699,20206315,20205900,20236766,4676.01,11,18.29
ORD053607,CAT20,6697,20230434,20205551,20217774,3973.97,14,352.24
ORD053608,CAT21,1662,20218843,20209250,20211234,4466.48,12,471.3
ORD053609,CAT07,18044,20207790,20214145,20205656,1932.14,1,381.83
ORD053610,CAT07,9191,20221104,20211072,20208979,2097.01,10,257.03
ORD053611,CAT01,4739,20206814,20219905,20215684,2186.74,4,470.17
ORD053612,CAT11,2459,20219483,20220040,20207856,983.59,17,290.7
ORD053613,CAT31,15753,20211854,20201148,20238739,2438.97,4,296.47
ORD053614,CAT28,17708,20223907,20208849,20201638,4284.25,4,178.9
ORD053615,CAT16,18329,20205006,20226297,20200437,2431.11,10,110.69
ORD053616,CAT25,11305,20223940,20232271,20203320,2103.41,10,134.07
ORD053617,CAT12,9513,20222050,20206571,20229564,3059.31,7,306.4
ORD053618,CAT26,3818,20213320,20233379,20229319,93.12,17,37.98
ORD053619,CAT18,17092,20200820,20228304,20202949,4000.12,18,128.68
ORD053620,CAT33,16283,20206324,20225288,20215709,1617.56,2,265.81
ORD053621,CAT29,3033,20226401,20228009,20211855,4132.82,10,198.52
ORD053622,CAT10,1939,20230761,20228401,20212849,1098.63,2,49.57
ORD053623,CAT17,9930,20210786,20203131,20210145,2322.86,11,338.68
ORD053624,CAT37,4166,20228085,20202390,20227558,3654.66,4,12.6
ORD053625,CAT37,5559,20224496,20221876,20202753,1455.72,12,452.42
ORD053626,CAT30,17430,20200260,20202189,20219803,2021.35,1,36.57
ORD053627,CAT15,17809,20228217,20232509,20206904,1904.83,6,232.1
ORD053628,CAT13,8013,20220955,20221769,20214795,1336.32,19,446.55
ORD053629,CAT29,6668,20211021,20235213,20216213,3207.55,18,365.92
ORD053630,CAT03,5523,20200591,20214981,20209646,3863.85,15,342.98
ORD053631,CAT34,13832,20225948,20238655,20231656,3343.62,14,121.46
ORD053632,CAT11,4681,20220097,20207200,20225417,1207.09,18,30.8
ORD053633,CAT33,14659,20223834,20215229,20232059,1792.4,16,75.48
ORD053634,CAT11,3893,20214260,20215118,20215486,3294.92,6,123.57
ORD053635,CAT17,18286,20221479,20217532,20201252,2690.94,2,39.72
ORD053636,CAT01,4331,20211534,20232248,20203632,4050.03,3,146.86
ORD053637,CAT07,8906,20214139,20212935,20230014,4410.54,7,486.7
ORD053638,CAT28,13255,20203835,20229020,20236901,181.8,15,235.78
ORD053639,CAT29,10552,20228094,20203586,20213183,2324.15,11,457.56
ORD053640,CAT02,15167,20210798,20213572,20232276,2820.84,17,296.39
ORD053641,CAT36,10725,20216963,20231920,20237296,999.47,6,35.84
ORD053642,CAT25,17860,20211559,20210568,20218856,4730.24,7,67.97
ORD053643,CAT33,12662,20221997,20201380,20214480,1767.33,2,289.08
ORD053644,CAT34,11330,20222721,20214950,20227317,1260.73,19,14.49
ORD053645,CAT05,11214,20229746,20224245,20219520,4530.69,17,353.14
ORD053646,CAT32,11665,20208972,20239785,20207626,2995.68,18,466.89
ORD053647,CAT08,2371,20214318,20207606,20205614,3560.28,3,479.39
ORD053648,CAT23,15664,20222789,20235322,20213684,2573.46,15,426.2
ORD053649,CAT11,9612,20230678,20229017,20224625,557.93,12,499.27
ORD053650,CAT12,1714,20201741,20233879,20203565,1640.67,6,74.57
ORD053651,CAT12,12462,20226240,20213092,20233372,4842.6,9,191.01
ORD053652,CAT03,6479,20224692,20214384,20227787,775.52,10,199.29
ORD053653,CAT27,3409,20227518,20228616,20239646,2711.2,10,229.39
ORD053654,CAT19,11904,20204105,20219699,20222535,1713.48,16,249.58
ORD053655,CAT13,11133,20209158,20227941,20238719,3155.62,7,430.39
ORD053656,CAT01,9916,20224995,20215731,20237071,2757.76,12,416.73
ORD053657,CAT07,12641,20203133,20208250,20227167,4375.76,5,91.31
ORD053658,CAT04,10525,20210418,20230990,20238764,4757.37,19,265.87
ORD053659,CAT25,18261,20206661,20228822,20215463,2788.38,4,248.01
ORD053660,CAT21,14537,20202473,20200921,20225160,4920.26,11,252.96
ORD053661,CAT21,1830,20208303,20209917,20238963,804.07,3,13.66
ORD053662,CAT07,12713,20215674,20221356,20225631,3052.59,15,94.99
ORD053663,CAT10,7324,20216395,20208479,20239727,1242.54,10,56.45
ORD053664,CAT29,8791,20216027,20221753,20230738,3759.4,12,408.38
ORD053665,CAT24,10193,20209607,20231496,20210547,1856.37,3,60.88
ORD053666,CAT28,14244,20207606,20222351,20216371,1843.24,1,239.42
ORD053667,CAT30,6453,20230349,20221800,20233685,2394.08,9,299.13
ORD053668,CAT01,9812,20205342,20202053,20207360,3997.22,5,324.81
ORD053669,CAT36,5427,20202716,20214768,20213547,3476.49,2,174.19
ORD053670,CAT10,2830,20231180,20220624,20228893,1906.4,12,415.28
ORD053671,CAT35,16345,20209095,20201302,20224061,4527.68,16,59.34
ORD053672,CAT12,309,20227044,20222978,20236897,4109.35,4,274.46
ORD053673,CAT25,5227,20209162,20237287,20226736,1734.49,1,300.75
ORD053674,CAT35,13259,20229686,20214767,20209117,854.99,4,114.74
ORD053675,CAT11,7458,20201617,20226848,20211002,470.48,5,329.5
ORD053676,CAT01,1275,20218388,20230180,20202755,2818.93,16,295.15
ORD053677,CAT30,10215,20202991,20206364,20206467,2167.02,2,280.44
ORD053678,CAT14,15759,20224334,20230512,20218135,2570.13,1,77.42
ORD053679,CAT16,4779,20201659,20201524,20225134,175.0,12,257.87
ORD053680,CAT31,11321,20230819,20238905,20226276,4065.44,12,282.13
ORD053681,CAT31,173,20227590,20207172,20213725,1864.28,4,265.15
ORD053682,CAT23,16785,20206095,20239114,20236010,4752.93,6,105.09
ORD053683,CAT05,9675,20203392,20210147,20234527,845.83,1,56.83
ORD053684,CAT04,4310,20214114,20208934,20201177,3096.18,15,192.57
ORD053685,CAT32,4538,20214314,20225821,20207374,869.26,1,89.82
ORD053686,CAT24,8740,20204445,20214360,20209258,3370.1,14,76.29
ORD053687,CAT03,6255,20213022,20239225,20218842,3874.59,6,25.25
ORD053688,CAT12,6250,20203445,20215907,20227840,1187.67,17,173.67
ORD053689,CAT26,8861,20210561,20225772,20219328,2925.26,7,334.54
ORD053690,CAT02,10867,20205372,20236838,20237222,1336.73,19,399.61
ORD053691,CAT35,4621,20201930,20211214,20237710,1849.96,1,406.84
ORD053692,CAT07,9366,20217916,20238842,20205606,2598.68,4,149.9
ORD053693,CAT20,5546,20225552,20210942,20210503,4151.91,15,6.68
ORD053694,CAT13,12762,20207293,20220541,20224740,4129.1,19,21.28
ORD053695,CAT24,9046,20211839,20226109,20215514,1858.67,2,379.32
ORD053696,CAT27,9764,20204392,20221049,20206957,4341.56,16,293.32
ORD053697,CAT11,6988,20201345,20200821,20226920,2309.58,18,217.71
ORD053698,CAT27,5732,20200656,20210126,20202139,1244.8,18,378.51
ORD053699,CAT37,2932,20201446,20234408,20222382,866.33,3,167.87
ORD053700,CAT33,14380,20204777,20220448,20210163,569.31,8,455.31
ORD053701,CAT06,16978,20215780,20212020,20208327,2619.23,1,186.53
ORD053702,CAT15,12684,20201558,20210933,20201330,1209.36,10,254.99
ORD053703,CAT24,4615,20205850,20235517,20220408,4424.84,16,213.03
ORD053704,CAT28,11921,20225581,20202056,20220501,931.76,1,193.99
ORD053705,CAT20,12753,20216602,20230313,20211192,2062.33,8,247.67
ORD053706,CAT35,1927,20230952,20213272,20200164,1320.95,3,478.6
ORD053707,CAT10,3509,20206592,20219337,20225853,1700.98,11,267.36
ORD053708,CAT05,3561,20208398,20229447,20230422,2528.26,19,371.71
ORD053709,CAT33,8223,20216168,20229324,20207259,939.38,16,42.94
ORD053710,CAT27,563,20231191,20230691,20230245,3178.92,9,9.73
ORD053711,CAT36,6474,20226770,20202312,20214729,1823.2,6,445.96
ORD053712,CAT05,5754,20224713,20222269,20217365,3782.27,10,445.77
ORD053713,CAT25,3800,20209939,20227446,20236702,2774.49,6,233.02
ORD053714,CAT35,2969,20200297,20209714,20234694,2059.99,18,129.87
ORD053715,CAT09,15838,20219796,20217421,20226259,3989.22,16,371.54
ORD053716,CAT09,1409,20203224,20237597,20204917,423.63,16,197.35
ORD053717,CAT17,16636,20212414,20200791,20237664,4918.54,13,33.21
ORD053718,CAT16,3036,20211978,20227111,20202544,4404.89,14,372.16
ORD053719,CAT16,2741,20230156,20222496,20231813,347.28,17,256.68
ORD053720,CAT04,9068,20220985,20213725,20201637,1142.02,1,98.65
ORD053721,CAT25,15628,20207602,20212571,20232120,4133.13,14,162.4
ORD053722,CAT04,13335,20225693,20211189,20229656,1969.62,19,107.37
ORD053723,CAT09,16793,20209563,20217909,20208948,1626.94,11,292.28
ORD053724,CAT26,10837,20200883,20213763,20212277,3168.74,13,179.14
ORD053725,CAT10,4689,20202985,20221857,20225860,1134.19,8,429.41
ORD053726,CAT01,15763,20216926,20213059,20223889,1425.73,9,117.5
ORD053727,CAT19,11749,20213116,20200981,20218356,3172.66,11,316.51
ORD053728,CAT31,780,20208848,20212615,20208445,2329.12,5,8.48
ORD053729,CAT31,17735,20219424,20231450,20228268,4678.13,15,90.93
ORD053730,CAT29,8209,20206301,20206179,20238466,1165.8,5,184.2
ORD053731,CAT13,10908,20220942,20207968,20210882,3920.35,10,123.52
ORD053732,CAT13,5584,20218064,20231655,20237494,623.11,12,122.47
ORD053733,CAT27,2596,20227377,20206679,20219431,1249.97,4,431.32
ORD053734,CAT33,12667,20206903,20225207,20206567,1391.01,9,222.5
ORD053735,CAT02,1913,20205373,20204434,20213667,1458.78,8,27.01
ORD053736,CAT01,5438,20217337,20201655,20226018,2562.28,13,137.87
ORD053737,CAT07,1927,20219349,20219061,20239659,3809.52,9,432.3
ORD053738,CAT15,10817,20221874,20235774,20229418,747.2,9,232.01
ORD053739,CAT36,13417,20211492,20232104,20207901,1276.33,5,237.28
ORD053740,CAT07,15014,20207269,20219961,20204611,4493.69,7,309.54
ORD053741,CAT30,544,20228690,20200158,20201253,3814.61,2,104.21
ORD053742,CAT18,4516,20217418,20200272,20220792,3910.63,4,44.52
ORD053743,CAT14,15912,20218525,20216351,20224164,3365.22,16,43.47
ORD053744,CAT11,14532,20220183,20214215,20217729,2816.46,6,455.97
ORD053745,CAT32,12904,20218466,20202461,20211587,4481.53,18,158.76
ORD053746,CAT26,5542,20207529,20230152,20238038,4081.28,14,443.28
ORD053747,CAT25,12142,20214539,20201872,20216906,625.25,4,36.74
ORD053748,CAT26,17224,20228855,20215163,20215979,3753.06,12,220.01
ORD053749,CAT33,2110,20209148,20224056,20216449,2448.04,1,257.37
ORD053750,CAT37,6679,20202998,20238008,20200553,3595.09,7,465.79
ORD053751,CAT11,13513,20226715,20201247,20209611,2989.54,8,409.03
ORD053752,CAT37,3645,20225067,20200528,20218750,4229.43,19,246.19
ORD053753,CAT26,5043,20218223,20209998,20209595,2856.83,1,417.46
ORD053754,CAT23,10383,20229010,20221860,20218824,1496.92,11,193.86
ORD053755,CAT18,10090,20201021,20224685,20223228,1211.38,13,429.4
ORD053756,CAT14,10283,20212004,20225637,20238497,629.99,8,416.01
ORD053757,CAT06,10660,20202763,20200815,20204244,4324.49,6,249.99
ORD053758,CAT02,4936,20228458,20201480,20224186,1660.58,4,492.07
ORD053759,CAT36,18447,20214411,20222483,20235092,4806.49,3,180.91
ORD053760,CAT20,14669,20229356,20233394,20216308,828.89,2,345.42
ORD053761,CAT06,4800,20209254,20202130,20200144,1257.08,17,409.63
ORD053762,CAT01,12134,20211490,20222990,20208691,522.87,17,19.79
ORD053763,CAT20,18374,20222394,20209562,20220278,532.11,6,446.61
ORD053764,CAT12,9305,20227529,20213845,20223548,843.36,6,168.26
ORD053765,CAT28,6763,20214041,20233627,20201061,3709.42,14,279.43
ORD053766,CAT32,17371,20228319,20220795,20204716,4191.03,8,383.42
ORD053767,CAT08,13167,20206882,20224671,20208031,2179.1,6,298.68
ORD053768,CAT28,11248,20206871,20205811,20231506,1964.86,2,328.55
ORD053769,CAT11,14656,20214701,20214893,20207239,2928.24,11,315.94
ORD053770,CAT26,1728,20219867,20237002,20220604,2903.79,1,281.52
ORD053771,CAT25,8841,20223572,20221221,20240036,3614.89,6,206.32
ORD053772,CAT21,14329,20210378,20200621,20211498,2983.36,9,145.88
ORD053773,CAT25,2844,20211596,20208898,20210092,959.42,16,467.74
ORD053774,CAT29,17402,20230017,20212404,20211316,122.58,16,190.61
ORD053775,CAT29,4803,20203105,20226842,20208953,4661.12,8,209.6
ORD053776,CAT05,1711,20216924,20225403,20237079,428.11,10,487.83
ORD053777,CAT23,17189,20213109,20230167,20207332,1148.53,19,470.41
ORD053778,CAT27,16247,20225053,20204820,20235640,150.0,13,278.97
ORD053779,CAT01,18490,20202415,20206812,20201331,4289.24,14,31.3
ORD053780,CAT09,1048,20207421,20205695,20234234,556.0,6,426.22
ORD053781,CAT31,5807,20225201,20237975,20219509,3037.1,18,434.13
ORD053782,CAT21,5182,20213439,20217998,20239363,4537.93,5,87.96
ORD053783,CAT37,16375,20202374,20208760,20238386,16.32,18,430.72
ORD053784,CAT27,3054,20200524,20227248,20227245,66.48,15,405.04
ORD053785,CAT36,14179,20215420,20238569,20231783,4242.22,16,341.51
ORD053786,CAT01,6903,20200155,20200662,20207823,2135.13,18,30.73
ORD053787,CAT33,3502,20206473,20209040,20232637,1332.19,2,120.33
ORD053788,CAT04,3839,20216813,20236483,20231738,4059.1,16,286.3
ORD053789,CAT23,10018,20203659,20226759,20205393,2901.01,9,57.59
ORD053790,CAT33,13412,20217399,20221059,20209913,3179.07,2,439.89
ORD053791,CAT19,9651,20207043,20202880,20229959,2148.11,14,286.03
ORD053792,CAT06,14257,20227087,20223910,20223181,1048.82,15,257.53
ORD053793,CAT18,18057,20224871,20216148,20228322,1535.39,1,425.74
ORD053794,CAT08,10584,20206970,20210077,20222455,11.75,18,357.16
ORD053795,CAT13,6423,20201362,20227929,20216965,3120.96,10,28.03
ORD053796,CAT08,764,20202756,20231663,20208151,4257.39,2,121.26
ORD053797,CAT16,13587,20200367,20237332,20221911,2628.02,7,494.33
ORD053798,CAT11,6479,20210216,20224715,20233795,4021.05,3,104.67
ORD053799,CAT25,15945,20209447,20223899,20202874,355.94,18,151.09
ORD053800,CAT08,4218,20206357,20239186,20203704,3919.54,11,419.36
ORD053801,CAT24,16495,20205236,20216736,20216112,4270.96,3,351.22
ORD053802,CAT06,12899,20212308,20220617,20216713,10.64,15,106.8
ORD053803,CAT04,9930,20219247,20223095,20218315,530.62,9,31.0
ORD053804,CAT13,4919,20218793,20201962,20206414,4065.98,1,26.83
ORD053805,CAT06,10076,20216116,20202645,20236098,1328.21,17,315.25
ORD053806,CAT24,8636,20205927,20222888,20204853,2576.03,18,257.08
ORD053807,CAT19,3058,20205335,20228659,20230887,3026.83,8,27.82
ORD053808,CAT08,13215,20215971,20229402,20235585,3701.04,11,122.7
ORD053809,CAT35,7242,20213532,20203027,20230379,1151.68,8,425.64
ORD053810,CAT07,16893,20201558,20212053,20227622,1299.13,14,482.99
ORD053811,CAT29,17748,20218917,20237362,20203263,2913.83,6,445.5
ORD053812,CAT10,16858,20203766,20226457,20225508,4185.56,2,118.66
ORD053813,CAT22,5558,20220020,20206722,20209458,56.22,17,374.03
ORD053814,CAT11,17143,20214742,20200209,20204903,1153.48,7,303.43
ORD053815,CAT06,18122,20231001,20216364,20223200,932.71,12,106.11
ORD053816,CAT36,2957,20201068,20221755,20216145,2646.16,19,137.14
ORD053817,CAT37,2621,20212085,20216124,20201087,4635.37,19,164.53
ORD053818,CAT35,5604,20206560,20219040,20215507,3321.1,14,303.64
ORD053819,CAT32,13432,20217615,20213838,20209895,4906.58,2,370.46
ORD053820,CAT17,7869,20221358,20235592,20204901,2429.75,15,76.77
ORD053821,CAT03,18403,20209343,20202122,20227058,2394.29,8,18.85
ORD053822,CAT12,11359,20227853,20222585,20201367,3879.02,1,240.61
ORD053823,CAT30,4145,20225320,20204778,20235836,3869.86,16,115.09
ORD053824,CAT27,431,20225192,20234352,20229436,4494.87,10,294.04
ORD053825,CAT14,6061,20203903,20231721,20215631,4204.37,6,240.2
ORD053826,CAT07,16128,20203043,20236431,20215425,3171.47,4,348.57
ORD053827,CAT08,1266,20226079,20232239,20227242,2795.2,18,154.21
ORD053828,CAT08,6202,20209193,20228193,20201348,2480.2,16,415.1
ORD053829,CAT18,1583,20215187,20227530,20224080,1703.3,17,279.3
ORD053830,CAT09,10095,20202547,20234649,20203680,4458.9,19,155.07
ORD053831,CAT07,1871,20208300,20218423,20235465,4097.11,12,110.44
ORD053832,CAT11,10248,20215356,20235712,20213444,3321.6,19,34.6
ORD053833,CAT23,11228,20220812,20231459,20228388,1649.59,3,28.54
ORD053834,CAT03,2917,20211873,20213817,20204805,3508.92,1,156.67
ORD053835,CAT07,6079,20229349,20219473,20206923,2372.49,6,279.75
ORD053836,CAT32,3081,20219698,20237738,20237884,1647.78,3,236.32
ORD053837,CAT15,10000,20229801,20211713,20218447,1725.56,17,12.57
ORD053838,CAT19,159,20217682,20217326,20209392,3876.2,9,143.41
ORD053839,CAT10,17786,20216015,20239765,20233041,4258.48,15,364.43
ORD053840,CAT04,10326,20223606,20218956,20223284,1373.64,13,353.23
ORD053841,CAT33,10096,20230780,20224300,20238461,1214.95,19,327.2
ORD053842,CAT10,8602,20216707,20205401,20204596,900.03,15,281.5
ORD053843,CAT05,12415,20226549,20207244,20216026,4769.86,10,111.66
ORD053844,CAT36,16810,20220389,20200492,20238419,872.8,8,297.93
ORD053845,CAT23,14367,20222498,20206758,20232306,2092.03,13,272.86
ORD053846,CAT09,3230,20200756,20216705,20219375,1209.96,1,57.92
ORD053847,CAT20,4787,20218858,20219492,20202381,2065.93,6,11.95
ORD053848,CAT26,4890,20208723,20232051,20232405,1528.85,15,260.49
ORD053849,CAT20,5442,20222642,20222759,20234507,2098.7,6,249.72
ORD053850,CAT14,12404,20206736,20232115,20230728,4127.74,10,96.32
ORD053851,CAT16,10714,20205558,20205637,20232039,4589.95,17,358.84
ORD053852,CAT25,649,20209325,20228695,20218437,3551.76,7,121.02
ORD053853,CAT12,15981,20227040,20221372,20238258,2993.98,19,32.48
ORD053854,CAT04,6468,20203525,20228480,20204261,341.41,11,497.38
ORD053855,CAT36,17836,20222722,20216678,20231471,4220.83,4,227.65
ORD053856,CAT08,14339,20215569,20219073,20239654,4180.17,6,474.16
ORD053857,CAT14,16688,20229021,20213790,20216063,4641.65,17,315.38
ORD053858,CAT12,8255,20218283,20205527,20231493,852.7,14,216.54
ORD053859,CAT06,11712,20225438,20224952,20200533,4529.13,9,37.39
ORD053860,CAT31,802,20210806,20231152,20234229,3193.88,11,239.92
ORD053861,CAT14,720,20205258,20207641,20232162,2401.81,16,97.85
ORD053862,CAT02,3688,20204351,20238545,20237333,3535.82,19,143.93
ORD053863,CAT19,8874,20214530,20232007,20203401,271.08,1,332.2
ORD053864,CAT34,5007,20219306,20226800,20214044,1656.89,9,449.91
ORD053865,CAT13,16997,20217432,20231676,20217307,1992.71,4,39.75
ORD053866,CAT34,10748,20204311,20220113,20231773,3078.68,9,76.4
ORD053867,CAT09,2228,20229733,20203695,20234698,845.86,5,203.73
ORD053868,CAT02,10366,20224440,20205158,20200417,4058.52,5,400.19
ORD053869,CAT33,14554,20220717,20225206,20229510,1238.37,7,32.11
ORD053870,CAT17,14302,20223264,20225881,20201253,181.8,16,459.85
ORD053871,CAT32,5725,20207396,20205294,20212917,1077.66,16,421.58
ORD053872,CAT08,5885,20216236,20234302,20218093,4134.41,8,133.64
ORD053873,CAT27,9712,20221153,20235207,20202000,2966.54,8,154.51
ORD053874,CAT35,14943,20218513,20231438,20209332,3766.55,18,160.52
ORD053875,CAT28,4955,20206206,20235763,20233575,977.98,1,157.46
ORD053876,CAT26,7104,20222924,20215551,20229915,4129.7,3,481.37
ORD053877,CAT34,5517,20221446,20212754,20222625,4111.44,14,257.05
