CID,CNTRY
CUST15305,CAN
CUST15306,USA
CUST15307,USA
CUST15308,UK
CUST15309,GER
CUST15310,USA
CUST15311,USA
CUST15312,UK
CUST15313,CAN
CUST15314,UK
CUST15315,USA
CUST15316,USA
CUST15317,USA
CUST15318,MEX
CUST15319,USA
CUST15320,USA
CUST15321,USA
CUST15322,USA
CUST15323,GER
CUST15324,USA
CUST15325,USA
CUST15326,CAN
CUST15327,USA
CUST15328,GER
CUST15329,UK
CUST15330,CAN
CUST15331,USA
CUST15332,GER
CUST15333,USA
CUST15334,USA
CUST15335,USA
CUST15336,CAN
CUST15337,USA
CUST15338,
CUST15339,MEX
CUST15340,CAN
CUST15341,UK
CUST15342,USA
CUST15343,UK
CUST15344,USA
CUST15345,MEX
CUST15346,USA
CUST15347,
CUST15348,USA
CUST15349,UK
CUST15350,USA
CUST15351,
CUST15352,CAN
CUST15353,UK
CUST15354,USA
CUST15355,UK
CUST15356,USA
CUST15357,
CUST15358,USA
CUST15359,CAN
CUST15360,USA
CUST15361,CAN
CUST15362,MEX
CUST15363,USA
CUST15364,GER
CUST15365,USA
CUST15366,
CUST15367,USA
CUST15368,USA
CUST15369,USA
CUST15370,USA
CUST15371,MEX
CUST15372,MEX
CUST15373,UK
CUST15374,CAN
CUST15375,USA
CUST15376,USA
CUST15377,MEX
CUST15378,GER
CUST15379,USA
CUST15380,USA
CUST15381,CAN
CUST15382,USA
CUST15383,UK
CUST15384,CAN
CUST15385,GER
CUST15386,CAN
CUST15387,GER
CUST15388,USA
CUST15389,CAN
CUST15390,USA
CUST15391,USA
CUST15392,MEX
CUST15393,USA
CUST15394,USA
CUST15395,UK
CUST15396,CAN
CUST15397,USA
CUST15398,USA
CUST15399,USA
CUST15400,CAN
CUST15401,USA
CUST15402,CAN
CUST15403,MEX
CUST15404,CAN
CUST15405,GER
CUST15406,USA
CUST15407,USA
CUST15408,USA
CUST15409,MEX
CUST15410,MEX
CUST15411,USA
CUST15412,USA
CUST15413,MEX
CUST15414,USA
CUST15415,USA
CUST15416,CAN
CUST15417,USA
CUST15418,GER
CUST15419,USA
CUST15420,USA
CUST15421,GER
CUST15422,CAN
CUST15423,USA
CUST15424,UK
CUST15425,CAN
CUST15426,CAN
CUST15427,USA
CUST15428,MEX
CUST15429,CAN
CUST15430,GER
CUST15431,CAN
CUST15432,UK
CUST15433,CAN
CUST15434,CAN
CUST15435,UK
CUST15436,MEX
CUST15437,MEX
CUST15438,USA
CUST15439,USA
CUST15440,USA
CUST15441,USA
CUST15442,USA
CUST15443,USA
CUST15444,CAN
CUST15445,USA
CUST15446,CAN
CUST15447,MEX
CUST15448,USA
CUST15449,CAN
CUST15450,MEX
CUST15451,USA
CUST15452,CAN
CUST15453,USA
CUST15454,USA
CUST15455,UK
CUST15456,USA
CUST15457,CAN
CUST15458,MEX
CUST15459,UK
CUST15460,USA
CUST15461,MEX
CUST15462,USA
CUST15463,USA
CUST15464,CAN
CUST15465,USA
CUST15466,CAN
CUST15467,CAN
CUST15468,UK
CUST15469,USA
CUST15470,USA
CUST15471,USA
CUST15472,USA
CUST15473,GER
CUST15474,CAN
CUST15475,USA
CUST15476,MEX
CUST15477,USA
CUST15478,CAN
CUST15479,USA
CUST15480,CAN
CUST15481,
CUST15482,USA
CUST15483,USA
CUST15484,USA
CUST15485,UK
CUST15486,CAN
CUST15487,CAN
CUST15488,CAN
CUST15489,CAN
CUST15490,USA
CUST15491,USA
CUST15492,
CUST15493,UK
CUST15494,USA
CUST15495,USA
CUST15496,CAN
CUST15497,GER
CUST15498,USA
CUST15499,USA
CUST15500,CAN
CUST15501,USA
CUST15502,MEX
CUST15503,MEX
CUST15504,USA
CUST15505,CAN
CUST15506,USA
CUST15507,USA
CUST15508,USA
CUST15509,USA
CUST15510,USA
CUST15511,
CUST15512,UK
CUST15513,USA
CUST15514,USA
CUST15515,CAN
CUST15516,USA
CUST15517,MEX
CUST15518,USA
CUST15519,USA
CUST15520,MEX
CUST15521,USA
CUST15522,CAN
CUST15523,UK
CUST15524,USA
CUST15525,USA
CUST15526,USA
CUST15527,
CUST15528,UK
CUST15529,UK
CUST15530,USA
CUST15531,GER
CUST15532,USA
CUST15533,CAN
CUST15534,USA
CUST15535,USA
CUST15536,CAN
CUST15537,USA
CUST15538,USA
CUST15539,USA
CUST15540,CAN
CUST15541,USA
CUST15542,USA
CUST15543,USA
CUST15544,USA
CUST15545,USA
CUST15546,
CUST15547,CAN
CUST15548,USA
CUST15549,USA
CUST15550,GER
CUST15551,USA
CUST15552,USA
CUST15553,CAN
CUST15554,UK
CUST15555,CAN
CUST15556,USA
CUST15557,UK
CUST15558,USA
CUST15559,CAN
CUST15560,CAN
CUST15561,CAN
CUST15562,USA
CUST15563,USA
CUST15564,USA
CUST15565,USA
CUST15566,UK
CUST15567,UK
CUST15568,USA
CUST15569,GER
CUST15570,MEX
CUST15571,USA
CUST15572,MEX
CUST15573,CAN
CUST15574,USA
CUST15575,MEX
CUST15576,USA
CUST15577,USA
CUST15578,CAN
CUST15579,USA
CUST15580,USA
CUST15581,
CUST15582,CAN
CUST15583,USA
CUST15584,GER
CUST15585,UK
CUST15586,MEX
CUST15587,USA
CUST15588,CAN
CUST15589,CAN
CUST15590,USA
CUST15591,USA
CUST15592,CAN
CUST15593,USA
CUST15594,USA
CUST15595,USA
CUST15596,
CUST15597,USA
CUST15598,USA
CUST15599,CAN
CUST15600,CAN
CUST15601,USA
CUST15602,UK
CUST15603,USA
CUST15604,CAN
CUST15605,CAN
CUST15606,GER
CUST15607,CAN
CUST15608,USA
CUST15609,USA
CUST15610,
CUST15611,USA
CUST15612,UK
CUST15613,MEX
CUST15614,USA
CUST15615,CAN
CUST15616,GER
CUST15617,USA
CUST15618,MEX
CUST15619,CAN
CUST15620,USA
CUST15621,MEX
CUST15622,UK
CUST15623,UK
CUST15624,USA
CUST15625,CAN
CUST15626,USA
CUST15627,
CUST15628,USA
CUST15629,CAN
CUST15630,USA
CUST15631,USA
CUST15632,
CUST15633,CAN
CUST15634,USA
CUST15635,UK
CUST15636,CAN
CUST15637,CAN
CUST15638,USA
CUST15639,CAN
CUST15640,MEX
CUST15641,MEX
CUST15642,USA
CUST15643,USA
CUST15644,USA
CUST15645,USA
CUST15646,UK
CUST15647,USA
CUST15648,UK
CUST15649,USA
CUST15650,USA
CUST15651,USA
CUST15652,USA
CUST15653,USA
CUST15654,
CUST15655,USA
CUST15656,USA
CUST15657,CAN
CUST15658,MEX
CUST15659,UK
CUST15660,
CUST15661,USA
CUST15662,UK
CUST15663,USA
CUST15664,USA
CUST15665,USA
CUST15666,USA
CUST15667,
CUST15668,USA
CUST15669,GER
CUST15670,USA
CUST15671,CAN
CUST15672,USA
CUST15673,USA
CUST15674,USA
CUST15675,CAN
CUST15676,
CUST15677,USA
CUST15678,USA
CUST15679,USA
CUST15680,USA
CUST15681,
CUST15682,USA
CUST15683,USA
CUST15684,UK
CUST15685,USA
CUST15686,MEX
CUST15687,CAN
CUST15688,USA
CUST15689,USA
CUST15690,USA
CUST15691,MEX
CUST15692,MEX
CUST15693,UK
CUST15694,UK
CUST15695,CAN
CUST15696,CAN
CUST15697,CAN
CUST15698,USA
CUST15699,MEX
CUST15700,CAN
CUST15701,CAN
CUST15702,USA
CUST15703,USA
CUST15704,UK
CUST15705,USA
CUST15706,CAN
CUST15707,USA
CUST15708,USA
CUST15709,USA
CUST15710,USA
CUST15711,USA
CUST15712,CAN
CUST15713,CAN
CUST15714,USA
CUST15715,USA
CUST15716,CAN
CUST15717,USA
CUST15718,
CUST15719,GER
CUST15720,USA
CUST15721,USA
CUST15722,USA
CUST15723,GER
CUST15724,MEX
CUST15725,USA
CUST15726,USA
CUST15727,USA
CUST15728,USA
CUST15729,CAN
CUST15730,CAN
CUST15731,UK
CUST15732,CAN
CUST15733,USA
CUST15734,USA
CUST15735,USA
CUST15736,USA
CUST15737,USA
CUST15738,CAN
CUST15739,GER
CUST15740,UK
CUST15741,MEX
CUST15742,
CUST15743,USA
CUST15744,USA
CUST15745,USA
CUST15746,USA
CUST15747,UK
CUST15748,USA
CUST15749,UK
CUST15750,USA
CUST15751,USA
CUST15752,USA
CUST15753,USA
CUST15754,USA
CUST15755,USA
CUST15756,USA
CUST15757,USA
CUST15758,CAN
CUST15759,UK
CUST15760,USA
CUST15761,MEX
CUST15762,MEX
CUST15763,MEX
CUST15764,USA
CUST15765,CAN
CUST15766,MEX
CUST15767,USA
CUST15768,USA
CUST15769,
CUST15770,USA
CUST15771,USA
CUST15772,USA
CUST15773,MEX
CUST15774,CAN
CUST15775,UK
CUST15776,USA
CUST15777,USA
CUST15778,USA
CUST15779,USA
CUST15780,USA
CUST15781,CAN
CUST15782,GER
CUST15783,USA
CUST15784,CAN
CUST15785,USA
CUST15786,USA
CUST15787,MEX
CUST15788,USA
CUST15789,CAN
CUST15790,USA
CUST15791,USA
CUST15792,USA
CUST15793,MEX
CUST15794,UK
CUST15795,USA
CUST15796,MEX
CUST15797,USA
CUST15798,USA
CUST15799,USA
CUST15800,USA
CUST15801,CAN
CUST15802,USA
CUST15803,
CUST15804,USA
CUST15805,USA
CUST15806,CAN
CUST15807,CAN
CUST15808,USA
CUST15809,MEX
CUST15810,USA
CUST15811,USA
CUST15812,
CUST15813,UK
CUST15814,USA
CUST15815,CAN
CUST15816,CAN
CUST15817,GER
CUST15818,USA
CUST15819,CAN
CUST15820,USA
CUST15821,USA
CUST15822,USA
CUST15823,CAN
CUST15824,USA
CUST15825,USA
CUST15826,CAN
CUST15827,USA
CUST15828,USA
CUST15829,USA
CUST15830,
CUST15831,UK
CUST15832,USA
CUST15833,USA
CUST15834,GER
CUST15835,MEX
CUST15836,UK
CUST15837,GER
CUST15838,USA
CUST15839,MEX
CUST15840,MEX
CUST15841,UK
CUST15842,USA
CUST15843,USA
CUST15844,
CUST15845,MEX
CUST15846,
CUST15847,MEX
CUST15848,MEX
CUST15849,USA
CUST15850,USA
CUST15851,CAN
CUST15852,USA
CUST15853,USA
CUST15854,USA
CUST15855,CAN
CUST15856,USA
CUST15857,USA
CUST15858,USA
CUST15859,CAN
CUST15860,USA
CUST15861,USA
CUST15862,USA
CUST15863,USA
CUST15864,MEX
CUST15865,
CUST15866,USA
CUST15867,USA
CUST15868,CAN
CUST15869,USA
CUST15870,USA
CUST15871,USA
CUST15872,USA
CUST15873,UK
CUST15874,CAN
CUST15875,CAN
CUST15876,USA
CUST15877,USA
CUST15878,USA
CUST15879,CAN
CUST15880,USA
CUST15881,USA
CUST15882,
CUST15883,CAN
CUST15884,
CUST15885,MEX
CUST15886,USA
CUST15887,UK
CUST15888,USA
CUST15889,CAN
CUST15890,CAN
CUST15891,USA
CUST15892,USA
CUST15893,MEX
CUST15894,USA
CUST15895,USA
CUST15896,CAN
CUST15897,
CUST15898,USA
CUST15899,USA
CUST15900,USA
CUST15901,USA
CUST15902,USA
CUST15903,USA
CUST15904,USA
CUST15905,USA
CUST15906,
CUST15907,USA
CUST15908,GER
CUST15909,USA
CUST15910,UK
CUST15911,USA
CUST15912,USA
CUST15913,USA
CUST15914,USA
CUST15915,CAN
CUST15916,USA
CUST15917,USA
CUST15918,USA
CUST15919,USA
CUST15920,UK
CUST15921,MEX
CUST15922,USA
CUST15923,USA
CUST15924,UK
CUST15925,USA
CUST15926,MEX
CUST15927,MEX
CUST15928,USA
CUST15929,USA
CUST15930,CAN
CUST15931,CAN
CUST15932,UK
CUST15933,USA
CUST15934,
CUST15935,USA
CUST15936,MEX
CUST15937,CAN
CUST15938,MEX
CUST15939,MEX
CUST15940,UK
CUST15941,USA
CUST15942,USA
CUST15943,CAN
CUST15944,MEX
CUST15945,USA
CUST15946,USA
CUST15947,USA
CUST15948,USA
CUST15949,USA
CUST15950,GER
CUST15951,GER
CUST15952,CAN
CUST15953,USA
CUST15954,USA
CUST15955,CAN
CUST15956,USA
CUST15957,CAN
CUST15958,USA
CUST15959,UK
CUST15960,UK
CUST15961,CAN
CUST15962,USA
CUST15963,CAN
CUST15964,USA
CUST15965,USA
CUST15966,USA
CUST15967,CAN
CUST15968,MEX
CUST15969,USA
CUST15970,USA
CUST15971,CAN
CUST15972,USA
CUST15973,UK
CUST15974,USA
CUST15975,USA
CUST15976,USA
CUST15977,USA
CUST15978,USA
CUST15979,MEX
CUST15980,USA
CUST15981,USA
CUST15982,USA
CUST15983,UK
CUST15984,USA
CUST15985,
CUST15986,USA
CUST15987,USA
CUST15988,UK
CUST15989,USA
CUST15990,CAN
CUST15991,USA
CUST15992,UK
CUST15993,USA
CUST15994,UK
CUST15995,USA
CUST15996,USA
CUST15997,USA
CUST15998,MEX
CUST15999,USA
CUST16000,CAN
CUST16001,
CUST16002,CAN
CUST16003,MEX
CUST16004,CAN
CUST16005,USA
CUST16006,MEX
CUST16007,USA
CUST16008,MEX
CUST16009,UK
CUST16010,USA
CUST16011,CAN
CUST16012,USA
CUST16013,UK
CUST16014,USA
CUST16015,MEX
CUST16016,USA
CUST16017,USA
CUST16018,CAN
CUST16019,USA
CUST16020,USA
CUST16021,USA
CUST16022,USA
CUST16023,UK
CUST16024,USA
CUST16025,USA
CUST16026,USA
CUST16027,CAN
CUST16028,GER
CUST16029,
CUST16030,USA
CUST16031,USA
CUST16032,USA
CUST16033,USA
CUST16034,USA
CUST16035,USA
CUST16036,USA
CUST16037,USA
CUST16038,CAN
CUST16039,
CUST16040,USA
CUST16041,USA
CUST16042,USA
CUST16043,MEX
CUST16044,CAN
CUST16045,USA
CUST16046,USA
CUST16047,UK
CUST16048,USA
CUST16049,MEX
CUST16050,CAN
CUST16051,CAN
CUST16052,UK
CUST16053,USA
CUST16054,USA
CUST16055,USA
CUST16056,USA
CUST16057,CAN
CUST16058,CAN
CUST16059,USA
CUST16060,GER
CUST16061,UK
CUST16062,USA
CUST16063,USA
CUST16064,USA
CUST16065,CAN
CUST16066,USA
CUST16067,USA
CUST16068,USA
CUST16069,USA
CUST16070,USA
CUST16071,CAN
CUST16072,USA
CUST16073,USA
CUST16074,USA
CUST16075,MEX
CUST16076,UK
CUST16077,CAN
CUST16078,GER
CUST16079,USA
CUST16080,USA
CUST16081,USA
CUST16082,GER
CUST16083,MEX
CUST16084,UK
CUST16085,USA
CUST16086,USA
CUST16087,GER
CUST16088,USA
CUST16089,CAN
CUST16090,USA
CUST16091,USA
CUST16092,
CUST16093,CAN
CUST16094,GER
CUST16095,MEX
CUST16096,UK
CUST16097,USA
CUST16098,USA
CUST16099,MEX
CUST16100,MEX
CUST16101,MEX
CUST16102,USA
CUST16103,CAN
CUST16104,CAN
CUST16105,GER
CUST16106,CAN
CUST16107,CAN
CUST16108,UK
CUST16109,UK
CUST16110,GER
CUST16111,UK
CUST16112,USA
CUST16113,USA
CUST16114,CAN
CUST16115,MEX
CUST16116,
CUST16117,
CUST16118,USA
CUST16119,CAN
CUST16120,
CUST16121,GER
CUST16122,CAN
CUST16123,CAN
CUST16124,USA
CUST16125,
CUST16126,USA
CUST16127,USA
CUST16128,GER
CUST16129,GER
CUST16130,CAN
CUST16131,USA
CUST16132,UK
CUST16133,UK
CUST16134,
CUST16135,MEX
CUST16136,MEX
CUST16137,USA
CUST16138,UK
CUST16139,UK
CUST16140,MEX
CUST16141,USA
CUST16142,USA
CUST16143,CAN
CUST16144,CAN
CUST16145,CAN
CUST16146,MEX
CUST16147,CAN
CUST16148,CAN
CUST16149,UK
CUST16150,USA
CUST16151,CAN
CUST16152,MEX
CUST16153,USA
CUST16154,USA
CUST16155,USA
CUST16156,CAN
CUST16157,USA
CUST16158,USA
CUST16159,CAN
CUST16160,USA
CUST16161,USA
CUST16162,MEX
CUST16163,USA
CUST16164,USA
CUST16165,CAN
CUST16166,USA
CUST16167,UK
CUST16168,USA
CUST16169,UK
CUST16170,GER
CUST16171,USA
CUST16172,USA
CUST16173,UK
CUST16174,GER
CUST16175,USA
CUST16176,USA
CUST16177,MEX
CUST16178,CAN
CUST16179,GER
CUST16180,GER
CUST16181,USA
CUST16182,CAN
CUST16183,UK
CUST16184,USA
CUST16185,CAN
CUST16186,CAN
CUST16187,USA
CUST16188,USA
CUST16189,USA
CUST16190,CAN
CUST16191,USA
CUST16192,CAN
CUST16193,CAN
CUST16194,USA
CUST16195,MEX
CUST16196,USA
CUST16197,USA
CUST16198,GER
CUST16199,USA
CUST16200,USA
CUST16201,USA
CUST16202,USA
CUST16203,USA
CUST16204,CAN
CUST16205,USA
CUST16206,USA
CUST16207,CAN
CUST16208,USA
CUST16209,USA
CUST16210,USA
CUST16211,USA
CUST16212,USA
CUST16213,CAN
CUST16214,UK
CUST16215,MEX
CUST16216,USA
CUST16217,USA
CUST16218,USA
CUST16219,CAN
CUST16220,USA
CUST16221,GER
CUST16222,UK
CUST16223,MEX
CUST16224,UK
CUST16225,CAN
CUST16226,GER
CUST16227,CAN
CUST16228,MEX
CUST16229,USA
CUST16230,USA
CUST16231,USA
CUST16232,USA
CUST16233,USA
CUST16234,USA
CUST16235,GER
CUST16236,CAN
CUST16237,USA
CUST16238,USA
CUST16239,USA
CUST16240,MEX
CUST16241,USA
CUST16242,MEX
CUST16243,UK
CUST16244,CAN
CUST16245,CAN
CUST16246,GER
CUST16247,USA
CUST16248,MEX
CUST16249,CAN
CUST16250,USA
CUST16251,
CUST16252,USA
CUST16253,USA
CUST16254,
CUST16255,USA
CUST16256,MEX
CUST16257,USA
CUST16258,USA
CUST16259,MEX
CUST16260,USA
CUST16261,USA
CUST16262,CAN
CUST16263,CAN
CUST16264,USA
CUST16265,USA
CUST16266,MEX
CUST16267,USA
CUST16268,USA
CUST16269,USA
CUST16270,USA
CUST16271,UK
CUST16272,USA
CUST16273,MEX
CUST16274,MEX
CUST16275,USA
CUST16276,USA
CUST16277,USA
CUST16278,USA
CUST16279,USA
CUST16280,GER
CUST16281,CAN
CUST16282,UK
CUST16283,USA
CUST16284,USA
CUST16285,CAN
CUST16286,CAN
CUST16287,USA
CUST16288,CAN
CUST16289,MEX
CUST16290,GER
CUST16291,UK
CUST16292,GER
CUST16293,USA
CUST16294,USA
CUST16295,CAN
CUST16296,UK
CUST16297,MEX
CUST16298,
CUST16299,MEX
CUST16300,UK
CUST16301,USA
CUST16302,USA
CUST16303,USA
CUST16304,GER
CUST16305,MEX
CUST16306,USA
CUST16307,GER
CUST16308,USA
CUST16309,MEX
CUST16310,USA
CUST16311,USA
CUST16312,USA
CUST16313,UK
CUST16314,MEX
CUST16315,USA
CUST16316,USA
CUST16317,MEX
CUST16318,UK
CUST16319,USA
CUST16320,USA
CUST16321,MEX
CUST16322,USA
CUST16323,USA
CUST16324,CAN
CUST16325,GER
CUST16326,USA
CUST16327,UK
CUST16328,CAN
CUST16329,MEX
CUST16330,CAN
CUST16331,UK
CUST16332,USA
CUST16333,UK
CUST16334,MEX
CUST16335,USA
CUST16336,USA
CUST16337,USA
CUST16338,
CUST16339,USA
CUST16340,GER
CUST16341,MEX
CUST16342,USA
CUST16343,USA
CUST16344,UK
CUST16345,CAN
CUST16346,USA
CUST16347,USA
CUST16348,
CUST16349,UK
CUST16350,USA
CUST16351,CAN
CUST16352,USA
CUST16353,MEX
CUST16354,CAN
CUST16355,USA
CUST16356,MEX
CUST16357,USA
CUST16358,CAN
CUST16359,USA
CUST16360,MEX
CUST16361,CAN
CUST16362,UK
CUST16363,USA
CUST16364,USA
CUST16365,UK
CUST16366,USA
CUST16367,USA
CUST16368,USA
CUST16369,MEX
CUST16370,CAN
CUST16371,USA
CUST16372,GER
CUST16373,USA
CUST16374,USA
CUST16375,USA
CUST16376,CAN
CUST16377,UK
CUST16378,USA
CUST16379,USA
CUST16380,
CUST16381,MEX
CUST16382,GER
CUST16383,
CUST16384,CAN
CUST16385,MEX
CUST16386,CAN
CUST16387,CAN
CUST16388,UK
CUST16389,USA
CUST16390,CAN
CUST16391,CAN
CUST16392,MEX
CUST16393,GER
CUST16394,UK
CUST16395,
CUST16396,GER
CUST16397,USA
CUST16398,USA
CUST16399,USA
CUST16400,USA
CUST16401,CAN
CUST16402,USA
CUST16403,UK
CUST16404,USA
CUST16405,USA
CUST16406,USA
CUST16407,MEX
CUST16408,USA
CUST16409,USA
CUST16410,UK
CUST16411,USA
CUST16412,UK
CUST16413,USA
CUST16414,USA
CUST16415,USA
CUST16416,CAN
CUST16417,UK
CUST16418,CAN
CUST16419,USA
CUST16420,USA
CUST16421,USA
CUST16422,GER
CUST16423,USA
CUST16424,CAN
CUST16425,CAN
CUST16426,GER
CUST16427,
CUST16428,USA
CUST16429,MEX
CUST16430,USA
CUST16431,CAN
CUST16432,USA
CUST16433,UK
CUST16434,UK
CUST16435,CAN
CUST16436,USA
CUST16437,CAN
CUST16438,USA
CUST16439,CAN
CUST16440,USA
CUST16441,USA
CUST16442,USA
CUST16443,USA
CUST16444,USA
CUST16445,USA
CUST16446,USA
CUST16447,CAN
CUST16448,USA
CUST16449,CAN
CUST16450,GER
CUST16451,CAN
CUST16452,USA
CUST16453,USA
CUST16454,CAN
CUST16455,MEX
CUST16456,USA
CUST16457,USA
CUST16458,
CUST16459,USA
CUST16460,USA
CUST16461,CAN
CUST16462,MEX
CUST16463,UK
CUST16464,USA
CUST16465,MEX
CUST16466,GER
CUST16467,USA
CUST16468,USA
CUST16469,CAN
CUST16470,USA
CUST16471,USA
CUST16472,CAN
CUST16473,GER
CUST16474,MEX
CUST16475,USA
CUST16476,GER
CUST16477,CAN
CUST16478,USA
CUST16479,USA
CUST16480,USA
CUST16481,USA
CUST16482,USA
CUST16483,USA
CUST16484,CAN
CUST16485,
CUST16486,USA
CUST16487,USA
CUST16488,GER
CUST16489,USA
CUST16490,USA
CUST16491,USA
CUST16492,UK
CUST16493,USA
CUST16494,USA
CUST16495,
CUST16496,MEX
CUST16497,GER
CUST16498,USA
CUST16499,USA
CUST16500,USA
CUST16501,USA
CUST16502,UK
CUST16503,USA
CUST16504,USA
CUST16505,USA
CUST16506,GER
CUST16507,USA
CUST16508,USA
CUST16509,MEX
CUST16510,GER
CUST16511,CAN
CUST16512,MEX
CUST16513,USA
CUST16514,MEX
CUST16515,CAN
CUST16516,USA
CUST16517,USA
CUST16518,MEX
CUST16519,USA
CUST16520,USA
CUST16521,MEX
CUST16522,USA
CUST16523,USA
CUST16524,CAN
CUST16525,USA
CUST16526,GER
CUST16527,USA
CUST16528,USA
CUST16529,CAN
CUST16530,USA
CUST16531,UK
CUST16532,UK
CUST16533,USA
CUST16534,USA
CUST16535,UK
CUST16536,UK
CUST16537,CAN
CUST16538,UK
CUST16539,CAN
CUST16540,MEX
CUST16541,USA
CUST16542,USA
CUST16543,USA
CUST16544,CAN
CUST16545,USA
CUST16546,USA
CUST16547,USA
CUST16548,UK
CUST16549,CAN
CUST16550,CAN
CUST16551,USA
CUST16552,USA
CUST16553,CAN
CUST16554,USA
CUST16555,USA
CUST16556,CAN
CUST16557,USA
CUST16558,UK
CUST16559,USA
CUST16560,CAN
CUST16561,USA
CUST16562,USA
CUST16563,GER
CUST16564,USA
CUST16565,UK
CUST16566,USA
CUST16567,CAN
CUST16568,USA
CUST16569,CAN
CUST16570,USA
CUST16571,USA
CUST16572,UK
CUST16573,USA
CUST16574,CAN
CUST16575,USA
CUST16576,UK
CUST16577,GER
CUST16578,USA
CUST16579,USA
CUST16580,USA
CUST16581,
CUST16582,CAN
CUST16583,CAN
CUST16584,USA
CUST16585,USA
CUST16586,CAN
CUST16587,USA
CUST16588,USA
CUST16589,CAN
CUST16590,USA
CUST16591,USA
CUST16592,UK
CUST16593,CAN
CUST16594,USA
CUST16595,USA
CUST16596,USA
CUST16597,
CUST16598,CAN
CUST16599,USA
CUST16600,USA
CUST16601,
CUST16602,USA
CUST16603,CAN
CUST16604,UK
CUST16605,USA
CUST16606,CAN
CUST16607,MEX
CUST16608,USA
CUST16609,USA
CUST16610,USA
CUST16611,USA
CUST16612,USA
CUST16613,USA
CUST16614,USA
CUST16615,USA
CUST16616,USA
CUST16617,MEX
CUST16618,USA
CUST16619,UK
CUST16620,USA
CUST16621,USA
CUST16622,GER
CUST16623,USA
CUST16624,USA
CUST16625,USA
CUST16626,USA
CUST16627,MEX
CUST16628,USA
CUST16629,USA
CUST16630,USA
CUST16631,
CUST16632,CAN
CUST16633,USA
CUST16634,USA
CUST16635,USA
CUST16636,USA
CUST16637,USA
CUST16638,GER
CUST16639,USA
CUST16640,
CUST16641,CAN
CUST16642,UK
CUST16643,UK
CUST16644,USA
CUST16645,CAN
CUST16646,USA
CUST16647,UK
CUST16648,USA
CUST16649,CAN
CUST16650,USA
CUST16651,USA
CUST16652,USA
CUST16653,GER
CUST16654,UK
CUST16655,USA
CUST16656,USA
CUST16657,MEX
CUST16658,CAN
CUST16659,USA
CUST16660,GER
CUST16661,USA
CUST16662,UK
CUST16663,USA
CUST16664,USA
CUST16665,MEX
CUST16666,USA
CUST16667,USA
CUST16668,
CUST16669,UK
CUST16670,USA
CUST16671,UK
CUST16672,CAN
CUST16673,USA
CUST16674,USA
CUST16675,CAN
CUST16676,USA
CUST16677,CAN
CUST16678,USA
CUST16679,USA
CUST16680,USA
CUST16681,CAN
CUST16682,USA
CUST16683,CAN
CUST16684,CAN
CUST16685,USA
CUST16686,CAN
CUST16687,CAN
CUST16688,CAN
CUST16689,USA
CUST16690,USA
CUST16691,CAN
CUST16692,USA
CUST16693,CAN
CUST16694,CAN
CUST16695,CAN
CUST16696,
CUST16697,USA
CUST16698,USA
CUST16699,USA
CUST16700,USA
CUST16701,USA
CUST16702,USA
CUST16703,GER
CUST16704,USA
CUST16705,CAN
CUST16706,UK
CUST16707,CAN
CUST16708,CAN
CUST16709,USA
CUST16710,USA
CUST16711,USA
CUST16712,CAN
CUST16713,UK
CUST16714,USA
CUST16715,USA
CUST16716,USA
CUST16717,USA
CUST16718,USA
CUST16719,CAN
CUST16720,USA
CUST16721,USA
CUST16722,MEX
CUST16723,USA
CUST16724,USA
CUST16725,USA
CUST16726,USA
CUST16727,MEX
CUST16728,UK
CUST16729,MEX
CUST16730,USA
CUST16731,USA
CUST16732,MEX
CUST16733,CAN
CUST16734,MEX
CUST16735,USA
CUST16736,USA
CUST16737,CAN
CUST16738,USA
CUST16739,GER
CUST16740,USA
CUST16741,CAN
CUST16742,CAN
CUST16743,UK
CUST16744,MEX
CUST16745,CAN
CUST16746,USA
CUST16747,USA
CUST16748,UK
CUST16749,CAN
CUST16750,UK
CUST16751,
CUST16752,USA
CUST16753,USA
CUST16754,USA
CUST16755,MEX
CUST16756,USA
CUST16757,USA
CUST16758,USA
CUST16759,USA
CUST16760,USA
CUST16761,USA
CUST16762,CAN
CUST16763,MEX
CUST16764,GER
CUST16765,CAN
CUST16766,MEX
CUST16767,CAN
CUST16768,CAN
CUST16769,
CUST16770,USA
CUST16771,USA
CUST16772,USA
CUST16773,USA
CUST16774,GER
CUST16775,USA
CUST16776,MEX
CUST16777,USA
CUST16778,USA
CUST16779,USA
CUST16780,USA
CUST16781,USA
CUST16782,CAN
CUST16783,USA
CUST16784,USA
CUST16785,USA
CUST16786,USA
CUST16787,MEX
CUST16788,GER
CUST16789,UK
CUST16790,CAN
CUST16791,USA
CUST16792,USA
CUST16793,UK
CUST16794,USA
CUST16795,CAN
CUST16796,USA
CUST16797,CAN
CUST16798,UK
CUST16799,UK
CUST16800,USA
CUST16801,CAN
CUST16802,GER
CUST16803,USA
CUST16804,USA
CUST16805,USA
CUST16806,USA
CUST16807,MEX
CUST16808,USA
CUST16809,USA
CUST16810,MEX
CUST16811,USA
CUST16812,
CUST16813,USA
CUST16814,MEX
CUST16815,UK
CUST16816,CAN
CUST16817,USA
CUST16818,USA
CUST16819,USA
CUST16820,UK
CUST16821,USA
CUST16822,CAN
CUST16823,USA
CUST16824,GER
CUST16825,USA
